article_id,ticker,sentiment_label,confidence_score
3327,AMC,neutral,0.9509
3328,AAPL,neutral,0.9336
3329,AAPL,neutral,0.9483
3330,MSFT,neutral,0.9104
3331,META,neutral,0.9362
3332,IBM,neutral,0.9242
3333,MSFT,neutral,0.9510
3334,AMC,neutral,0.9539
3335,CSCO,neutral,0.9403
3336,AMZN,positive,0.9185
3337,AMZN,positive,0.9307
3338,AMZN,positive,0.9358
3339,AMZN,positive,0.8763
3340,AAPL,neutral,0.9515
3341,NVDA,neutral,0.9512
3342,INTC,neutral,0.9516
3343,CSCO,neutral,0.8237
3344,CSCO,neutral,0.9227
3345,CSCO,neutral,0.9253
3346,CSCO,neutral,0.9038
3347,TSLA,neutral,0.8246
3348,AMC,neutral,0.9518
3349,CSCO,neutral,0.9542
3350,AAPL,neutral,0.9447
3351,INTC,positive,0.6862
3352,NFLX,neutral,0.9428
3353,NFLX,neutral,0.9417
3354,TSLA,neutral,0.8461
3355,TSLA,neutral,0.9418
3356,MSFT,neutral,0.9379
3357,AMC,negative,0.9706
3358,AMC,neutral,0.6965
3359,AMC,neutral,0.6476
3360,AMC,negative,0.9386
3361,AMC,neutral,0.9113
3362,GME,neutral,0.9472
3363,AMC,neutral,0.8748
3364,AMC,negative,0.9640
3365,AMC,negative,0.9436
3366,AMZN,neutral,0.9435
3367,AMC,neutral,0.8774
3368,AMC,neutral,0.6409
3369,AMC,neutral,0.6409
3370,AMC,neutral,0.5414
3371,AMC,neutral,0.5378
3372,AMC,negative,0.8856
3373,AMC,negative,0.8247
3374,NFLX,neutral,0.9172
3375,AMC,positive,0.8377
3376,AMC,positive,0.9029
3377,AMC,neutral,0.8085
3378,AMC,negative,0.7921
3379,AMC,neutral,0.8355
3380,AMC,neutral,0.9371
3381,AMC,neutral,0.8165
3382,AMC,neutral,0.5648
3383,AMC,positive,0.9181
3384,AMC,positive,0.6377
3385,AMC,negative,0.4242
3386,AMC,neutral,0.7131
3387,AMC,neutral,0.7131
3388,AMC,negative,0.8703
3389,AMC,negative,0.4932
3390,AMC,neutral,0.9494
3391,AMC,neutral,0.9041
3392,NFLX,neutral,0.8870
3393,NFLX,neutral,0.8870
3394,AMC,neutral,0.8890
3395,AMC,neutral,0.9253
3396,AMC,negative,0.9575
3397,AMC,neutral,0.6715
3398,AMC,neutral,0.9355
3399,AMC,neutral,0.6382
3400,AMC,neutral,0.9226
3401,GME,negative,0.8071
3402,GME,negative,0.8071
3403,AMC,negative,0.6640
3404,AMC,neutral,0.9361
3405,TSLA,neutral,0.8642
3406,AMC,neutral,0.9390
3407,AMC,neutral,0.9526
3408,AMC,neutral,0.9491
3409,GME,neutral,0.9314
3410,NFLX,neutral,0.6747
3411,AAPL,neutral,0.9437
3412,NFLX,positive,0.5902
3413,META,neutral,0.9216
3414,ORCL,neutral,0.8986
3415,MSFT,neutral,0.9367
3416,NFLX,positive,0.6647
3417,GOOGL,neutral,0.9314
3418,NFLX,neutral,0.9020
3419,NFLX,positive,0.6322
3420,GOOGL,neutral,0.9098
3421,GOOGL,positive,0.5761
3422,AMC,neutral,0.8711
3423,AMC,neutral,0.9089
3424,NFLX,positive,0.8628
3425,AAPL,neutral,0.9230
3426,AMZN,negative,0.9213
3427,NFLX,neutral,0.5945
3428,INTC,neutral,0.9522
3429,AMZN,neutral,0.9191
3430,NFLX,neutral,0.7248
3431,META,neutral,0.9275
3432,NFLX,negative,0.9444
3433,NFLX,positive,0.8591
3434,AMZN,neutral,0.9495
3435,AMC,negative,0.9682
3436,NFLX,neutral,0.9394
3437,NFLX,negative,0.9153
3438,NFLX,neutral,0.7701
3439,META,neutral,0.6849
3440,NFLX,neutral,0.8507
3441,NFLX,neutral,0.5257
3442,NFLX,neutral,0.8898
3443,NFLX,neutral,0.9386
3444,NFLX,neutral,0.9313
3445,NFLX,negative,0.9073
3446,NFLX,neutral,0.9398
3447,GOOGL,neutral,0.9270
3448,NVDA,positive,0.6421
3449,INTC,positive,0.6237
3450,AMC,neutral,0.6642
3451,META,positive,0.5210
3452,AMC,negative,0.9386
3453,TSLA,neutral,0.9472
3454,NFLX,negative,0.9676
3455,NFLX,neutral,0.9199
3456,NFLX,positive,0.8846
3457,AMC,neutral,0.9339
3458,NFLX,positive,0.8321
3459,NFLX,positive,0.8321
3460,AMC,neutral,0.9340
3461,NFLX,neutral,0.9162
3462,IBM,neutral,0.9325
3463,NFLX,neutral,0.7725
3464,NFLX,neutral,0.9258
3465,NFLX,positive,0.9296
3466,AMC,neutral,0.9113
3467,META,neutral,0.9249
3468,NFLX,positive,0.8805
3469,NFLX,neutral,0.9325
3470,NFLX,neutral,0.9213
3471,NFLX,neutral,0.8639
3472,AMC,negative,0.7782
3473,INTC,neutral,0.9479
3474,AMC,neutral,0.9234
3475,NFLX,neutral,0.9331
3476,NFLX,negative,0.5134
3477,IBM,neutral,0.9433
3478,NFLX,neutral,0.8918
3479,NFLX,neutral,0.4569
3480,NFLX,neutral,0.9140
3481,NFLX,neutral,0.9104
3482,NFLX,neutral,0.7402
3483,MSFT,neutral,0.5716
3484,NFLX,neutral,0.9273
3485,NFLX,neutral,0.8583
3486,NFLX,neutral,0.8768
3487,NVDA,neutral,0.9517
3488,NFLX,neutral,0.9452
3489,NFLX,neutral,0.9357
3490,NFLX,neutral,0.9184
3491,AMC,positive,0.7462
3492,AMC,negative,0.9601
3493,NFLX,negative,0.8453
3494,NFLX,neutral,0.8707
3495,NFLX,neutral,0.9427
3496,NFLX,neutral,0.9352
3497,AMC,negative,0.9119
3498,AMC,negative,0.9033
3499,AMC,negative,0.9436
3500,NFLX,neutral,0.8942
3501,AMZN,neutral,0.5286
3502,AMZN,positive,0.7517
3503,AMZN,neutral,0.8955
3504,NFLX,positive,0.9075
3505,AMC,negative,0.9352
3506,AMZN,neutral,0.8623
3507,NFLX,neutral,0.9162
3508,AMZN,neutral,0.7759
3509,NFLX,positive,0.9030
3510,AMC,neutral,0.5608
3511,NFLX,neutral,0.9078
3512,NFLX,neutral,0.8813
3513,NFLX,neutral,0.6167
3514,NFLX,neutral,0.9095
3515,NFLX,positive,0.5217
3516,AAPL,neutral,0.6081
3517,AMZN,neutral,0.9435
3518,NFLX,neutral,0.8533
3519,MSFT,neutral,0.9235
3520,AMC,positive,0.7513
3521,AMC,neutral,0.8597
3522,AMC,neutral,0.9478
3523,AMC,neutral,0.6933
3524,AAPL,neutral,0.7263
3525,AMZN,neutral,0.7861
3526,AMC,neutral,0.9092
3527,AMC,neutral,0.9388
3528,NFLX,neutral,0.8595
3529,NFLX,neutral,0.8723
3530,MSFT,neutral,0.9502
3531,NFLX,neutral,0.9274
3532,NFLX,neutral,0.8432
3533,AMC,neutral,0.9407
3534,GOOGL,neutral,0.9181
3535,NFLX,neutral,0.9389
3536,IBM,neutral,0.8199
3537,NFLX,neutral,0.9275
3538,NFLX,neutral,0.8195
3539,AMC,neutral,0.9302
3540,NFLX,positive,0.6587
3541,AMC,neutral,0.9024
3542,AMC,negative,0.6162
3543,TSLA,neutral,0.9208
3544,AMC,neutral,0.6409
3545,TSLA,neutral,0.8251
3546,AMZN,neutral,0.9317
3547,NFLX,neutral,0.8749
3548,AMC,neutral,0.8903
3549,NFLX,positive,0.9336
3550,NFLX,neutral,0.7448
3551,INTC,neutral,0.9331
3552,NFLX,neutral,0.5324
3553,AMC,neutral,0.9290
3554,CRM,positive,0.6807
3555,AMC,neutral,0.7746
3556,NFLX,neutral,0.5538
3557,AMC,negative,0.9690
3558,NFLX,neutral,0.5516
3559,AMC,neutral,0.8827
3560,META,neutral,0.9414
3561,AMC,neutral,0.6912
3562,NFLX,neutral,0.6830
3563,NFLX,negative,0.8323
3564,AMC,negative,0.9259
3565,NFLX,negative,0.9068
3566,NFLX,neutral,0.8695
3567,AMC,neutral,0.9401
3568,AMC,neutral,0.8957
3569,AMC,negative,0.8624
3570,NFLX,positive,0.9019
3571,NFLX,negative,0.9182
3572,AMC,neutral,0.5414
3573,AMZN,neutral,0.8957
3574,AMZN,neutral,0.8310
3575,NFLX,neutral,0.9413
3576,NFLX,neutral,0.8906
3577,NFLX,negative,0.8260
3578,NFLX,neutral,0.9401
3579,NFLX,neutral,0.8016
3580,NFLX,neutral,0.9401
3581,AMC,neutral,0.5378
3582,AMC,neutral,0.6893
3583,AAPL,neutral,0.9429
3584,NFLX,positive,0.7803
3585,AMC,negative,0.9254
3586,NFLX,neutral,0.8941
3587,AAPL,neutral,0.9007
3588,AMC,negative,0.7328
3589,INTC,neutral,0.9419
3590,NFLX,neutral,0.7510
3591,AMZN,neutral,0.9300
3592,CRM,neutral,0.9488
3593,META,neutral,0.9288
3594,GME,negative,0.9736
3595,AMC,neutral,0.5463
3596,NFLX,positive,0.6792
3597,NFLX,neutral,0.9318
3598,NVDA,neutral,0.9290
3599,TSLA,positive,0.7965
3600,TSLA,positive,0.4404
3601,AAPL,neutral,0.9266
3602,NFLX,neutral,0.8667
3603,NFLX,neutral,0.7922
3604,AMC,neutral,0.8609
3605,NFLX,neutral,0.9172
3606,AMC,neutral,0.9417
3607,AMC,neutral,0.7756
3608,NFLX,neutral,0.8747
3609,NFLX,neutral,0.9181
3610,NFLX,neutral,0.8902
3611,AMC,negative,0.8521
3612,AMC,negative,0.8521
3613,AMC,negative,0.8976
3614,NFLX,neutral,0.9418
3615,NFLX,positive,0.6820
3616,AMC,positive,0.9029
3617,NFLX,neutral,0.8719
3618,AMC,neutral,0.9431
3619,AAPL,neutral,0.8468
3620,AMC,neutral,0.9316
3621,NFLX,neutral,0.9292
3622,NFLX,neutral,0.9413
3623,NFLX,neutral,0.9390
3624,AMC,positive,0.5079
3625,AMZN,neutral,0.9079
3626,INTC,neutral,0.9329
3627,AMZN,neutral,0.7777
3628,AMC,neutral,0.6697
3629,NFLX,negative,0.8558
3630,GME,neutral,0.8078
3631,AMC,negative,0.6630
3632,NFLX,neutral,0.9129
3633,AMZN,neutral,0.9439
3634,AAPL,neutral,0.5514
3635,AMC,neutral,0.8918
3636,NFLX,neutral,0.8639
3637,AMZN,neutral,0.9088
3638,NFLX,neutral,0.9210
3639,NFLX,neutral,0.5103
3640,NFLX,positive,0.6401
3641,AMZN,negative,0.7132
3642,NFLX,neutral,0.9329
3643,AMC,neutral,0.7929
3644,NFLX,positive,0.9158
3645,NFLX,positive,0.5591
3646,NFLX,neutral,0.7078
3647,AMZN,neutral,0.8437
3648,NFLX,negative,0.8413
3649,AMC,positive,0.9181
3650,NFLX,negative,0.9579
3651,AMC,negative,0.5063
3652,NFLX,negative,0.7178
3653,NFLX,negative,0.9567
3654,NFLX,neutral,0.8207
3655,NFLX,neutral,0.5852
3656,AMC,neutral,0.5064
3657,AMC,negative,0.4242
3658,NFLX,positive,0.8465
3659,NFLX,negative,0.8948
3660,NFLX,positive,0.6879
3661,AMC,neutral,0.9347
3662,AMC,neutral,0.7131
3663,AMC,neutral,0.8796
3664,AMZN,neutral,0.9387
3665,AAPL,neutral,0.9491
3666,AMZN,positive,0.9250
3667,AMZN,neutral,0.4964
3668,NFLX,neutral,0.8598
3669,AMZN,neutral,0.8836
3670,NFLX,negative,0.9052
3671,NFLX,negative,0.9684
3672,NFLX,neutral,0.8870
3673,CRM,negative,0.5170
3674,NFLX,neutral,0.7983
3675,TSLA,positive,0.5975
3676,NFLX,positive,0.8073
3677,NFLX,neutral,0.8914
3678,NFLX,neutral,0.6688
3679,NFLX,neutral,0.8855
3680,NFLX,neutral,0.6619
3681,NFLX,negative,0.5590
3682,NFLX,neutral,0.8642
3683,NFLX,neutral,0.9284
3684,NFLX,neutral,0.8833
3685,AMC,negative,0.4938
3686,NFLX,negative,0.8754
3687,NFLX,neutral,0.8581
3688,CRM,neutral,0.9476
3689,NFLX,neutral,0.9386
3690,NFLX,neutral,0.8856
3691,NFLX,negative,0.9438
3692,NFLX,neutral,0.7503
3693,NFLX,positive,0.5662
3694,AMC,neutral,0.8359
3695,NFLX,positive,0.8994
3696,NFLX,neutral,0.8667
3697,NFLX,neutral,0.9366
3698,NFLX,neutral,0.8958
3699,NFLX,neutral,0.9096
3700,TSLA,positive,0.7889
3701,AMC,neutral,0.8997
3702,NFLX,neutral,0.4857
3703,ADBE,neutral,0.9081
3704,AMC,negative,0.9042
3705,NFLX,neutral,0.9351
3706,NFLX,neutral,0.9099
3707,META,neutral,0.9377
3708,NFLX,negative,0.9251
3709,NFLX,neutral,0.9278
3710,NFLX,neutral,0.5902
3711,NFLX,neutral,0.9000
3712,NFLX,negative,0.9154
3713,NFLX,neutral,0.9298
3714,NFLX,neutral,0.5495
3715,AMC,neutral,0.9494
3716,GME,neutral,0.9268
3717,NFLX,negative,0.5475
3718,NFLX,neutral,0.9156
3719,CRM,neutral,0.9467
3720,AMC,neutral,0.9041
3721,AMC,neutral,0.7955
3722,AMZN,neutral,0.9357
3723,NFLX,neutral,0.8870
3724,NFLX,neutral,0.9175
3725,NFLX,neutral,0.7908
3726,AMZN,positive,0.8749
3727,NFLX,positive,0.9058
3728,AMC,neutral,0.9226
3729,NFLX,neutral,0.9081
3730,AMC,neutral,0.8795
3731,AMC,neutral,0.5522
3732,NFLX,positive,0.7315
3733,AMC,neutral,0.9253
3734,GME,neutral,0.9185
3735,AMZN,neutral,0.7908
3736,GOOGL,neutral,0.9409
3737,AMZN,neutral,0.9391
3738,AMZN,neutral,0.8509
3739,NFLX,neutral,0.9111
3740,AMC,negative,0.9575
3741,NFLX,neutral,0.8574
3742,AMZN,neutral,0.7986
3743,NFLX,neutral,0.6968
3744,NFLX,neutral,0.6200
3745,TSLA,neutral,0.9276
3746,NFLX,neutral,0.8301
3747,NFLX,neutral,0.8301
3748,AAPL,neutral,0.9466
3749,NFLX,neutral,0.5712
3750,NFLX,positive,0.7271
3751,AMC,neutral,0.8978
3752,NFLX,neutral,0.9322
3753,AMC,neutral,0.9355
3754,AMZN,neutral,0.7309
3755,NFLX,neutral,0.8741
3756,NFLX,positive,0.8710
3757,AMC,neutral,0.9471
3758,AMC,negative,0.6577
3759,NFLX,positive,0.9315
3760,NFLX,neutral,0.6117
3761,NFLX,neutral,0.7858
3762,NFLX,neutral,0.8936
3763,NFLX,positive,0.8491
3764,AAPL,positive,0.9327
3765,AAPL,positive,0.8258
3766,AMC,neutral,0.9392
3767,NFLX,neutral,0.9227
3768,NFLX,neutral,0.8879
3769,NFLX,positive,0.6174
3770,NFLX,positive,0.7564
3771,NFLX,neutral,0.7177
3772,AAPL,neutral,0.8717
3773,NFLX,neutral,0.8280
3774,AMC,neutral,0.9226
3775,NFLX,positive,0.8912
3776,AMC,neutral,0.9492
3777,NFLX,neutral,0.8667
3778,NFLX,positive,0.6125
3779,NFLX,positive,0.8192
3780,NVDA,neutral,0.9364
3781,AMZN,neutral,0.9040
3782,AMZN,neutral,0.9301
3783,NFLX,positive,0.5827
3784,GME,positive,0.8659
3785,CSCO,neutral,0.9343
3786,GME,neutral,0.7087
3787,GME,positive,0.8659
3788,AMC,neutral,0.9483
3789,AMC,neutral,0.8714
3790,NFLX,neutral,0.9337
3791,NFLX,neutral,0.8735
3792,GME,neutral,0.6708
3793,NFLX,neutral,0.8544
3794,AMZN,neutral,0.9409
3795,NFLX,neutral,0.8138
3796,AAPL,negative,0.6678
3797,NFLX,negative,0.9399
3798,NFLX,neutral,0.8698
3799,NFLX,negative,0.7108
3800,NFLX,neutral,0.9147
3801,TSLA,positive,0.9004
3802,NFLX,neutral,0.8886
3803,AMC,neutral,0.7319
3804,NFLX,neutral,0.9287
3805,NFLX,neutral,0.8664
3806,NFLX,positive,0.6526
3807,AMC,negative,0.9115
3808,AMC,neutral,0.9361
3809,NFLX,neutral,0.5723
3810,META,neutral,0.9366
3811,NFLX,neutral,0.8193
3812,NFLX,neutral,0.8650
3813,META,neutral,0.6726
3814,NFLX,neutral,0.8316
3815,NFLX,neutral,0.9245
3816,NFLX,neutral,0.9397
3817,NFLX,neutral,0.6777
3818,NFLX,neutral,0.9039
3819,TSLA,neutral,0.8481
3820,NFLX,neutral,0.9356
3821,NFLX,neutral,0.7693
3822,NFLX,positive,0.4755
3823,NFLX,neutral,0.9303
3824,META,neutral,0.9340
3825,AMZN,neutral,0.8944
3826,AMC,neutral,0.9491
3827,TSLA,neutral,0.8642
3828,MSFT,positive,0.8001
3829,MSFT,positive,0.6006
3830,MSFT,positive,0.7495
3831,AAPL,neutral,0.9500
3832,NVDA,neutral,0.8858
3833,AMC,neutral,0.9520
3834,MSFT,neutral,0.9300
3835,TSLA,positive,0.6666
3836,GME,neutral,0.9303
3837,AAPL,neutral,0.9485
3838,META,neutral,0.9283
3839,AAPL,positive,0.9456
3840,INTC,neutral,0.9518
3841,CSCO,neutral,0.9242
3842,GOOGL,neutral,0.9377
3843,ORCL,neutral,0.9536
3844,ORCL,neutral,0.9532
3845,AAPL,neutral,0.9482
3846,ADBE,neutral,0.9290
3847,AMZN,neutral,0.8547
3848,GME,neutral,0.7568
3849,GME,neutral,0.8680
3850,GME,positive,0.7091
3851,AMC,neutral,0.8891
3852,AMC,neutral,0.9504
3853,GME,neutral,0.6428
3854,AMC,neutral,0.8794
3855,AMC,negative,0.9266
3856,GME,neutral,0.8191
3857,AMC,neutral,0.8392
3858,AMC,neutral,0.9507
3859,AMC,neutral,0.9526
3860,GME,positive,0.5630
3861,GME,positive,0.8682
3862,AMC,negative,0.9254
3863,GME,neutral,0.7363
3864,GME,neutral,0.9522
3865,AMC,neutral,0.6092
3866,GME,neutral,0.8064
3867,GME,neutral,0.5278
3868,GME,neutral,0.7832
3869,GME,neutral,0.9475
3870,GME,neutral,0.9039
3871,GME,neutral,0.9104
3872,GME,neutral,0.9509
3873,GME,neutral,0.5659
3874,GME,neutral,0.6120
3875,GME,negative,0.9514
3876,GME,neutral,0.8602
3877,GME,neutral,0.9518
3878,GME,negative,0.8591
3879,GME,neutral,0.9513
3880,GME,neutral,0.9452
3881,AMC,neutral,0.9511
3882,GME,neutral,0.9518
3883,AAPL,neutral,0.9401
3884,TSLA,neutral,0.9415
3885,CSCO,neutral,0.8433
3886,MSFT,neutral,0.9518
3887,MSFT,neutral,0.9379
3888,TSLA,neutral,0.8246
3889,TSLA,neutral,0.8631
3890,AMC,neutral,0.9539
3891,NFLX,neutral,0.9277
3892,AAPL,neutral,0.9495
3893,GME,neutral,0.9303
3894,GME,neutral,0.7368
3895,GME,neutral,0.9231
3896,AMC,neutral,0.7861
3897,GME,positive,0.4151
3898,GME,neutral,0.9327
3899,GME,neutral,0.9209
3900,TSLA,negative,0.9445
3901,GME,neutral,0.9141
3902,GME,neutral,0.6241
3903,GME,neutral,0.8191
3904,AMC,positive,0.7993
3905,GME,neutral,0.9387
3906,AMC,neutral,0.8928
3907,AMC,neutral,0.8928
3908,AMC,neutral,0.9474
3909,GME,neutral,0.9192
3910,GME,neutral,0.8580
3911,AMC,neutral,0.5665
3912,GME,neutral,0.9206
3913,AMC,negative,0.9662
3914,GME,neutral,0.8697
3915,GME,positive,0.9115
3916,AMC,neutral,0.9079
3917,AMC,positive,0.5687
3918,AMC,negative,0.6814
3919,GME,positive,0.8276
3920,AMC,positive,0.8507
3921,GME,neutral,0.9380
3922,AMC,neutral,0.7028
3923,GME,neutral,0.8490
3924,GME,neutral,0.8966
3925,AMC,negative,0.4566
3926,GME,neutral,0.7538
3927,GME,neutral,0.9226
3928,AMC,positive,0.8786
3929,AMC,positive,0.9339
3930,AMC,neutral,0.8617
3931,GME,neutral,0.8562
3932,AMC,positive,0.9339
3933,GME,positive,0.6878
3934,GME,positive,0.9001
3935,GME,positive,0.7116
3936,TSLA,negative,0.9151
3937,GME,neutral,0.6153
3938,GME,negative,0.8183
3939,GME,positive,0.8682
3940,GME,positive,0.5630
3941,GME,neutral,0.6738
3942,GME,negative,0.9667
3943,GME,neutral,0.9449
3944,GME,neutral,0.6738
3945,GME,negative,0.8485
3946,GME,neutral,0.9520
3947,GME,positive,0.9200
3948,GME,positive,0.8907
3949,GME,negative,0.9278
3950,GME,neutral,0.9063
3951,GME,neutral,0.7949
3952,AMC,negative,0.9254
3953,GME,neutral,0.6478
3954,GME,neutral,0.9067
3955,AMC,positive,0.9462
3956,AMC,positive,0.9462
3957,TSLA,neutral,0.8912
3958,AMC,positive,0.4535
3959,AMC,neutral,0.9375
3960,GME,neutral,0.9269
3961,TSLA,negative,0.8335
3962,GME,neutral,0.9323
3963,GME,positive,0.9361
3964,GME,neutral,0.8551
3965,GME,neutral,0.9200
3966,GME,neutral,0.8457
3967,GME,negative,0.4359
3968,CRM,negative,0.5170
3969,GME,neutral,0.5252
3970,GME,positive,0.6541
3971,GME,positive,0.7750
3972,GME,neutral,0.9256
3973,GME,neutral,0.6974
3974,GME,neutral,0.9432
3975,GME,positive,0.7576
3976,GME,neutral,0.9332
3977,GME,positive,0.7789
3978,GME,neutral,0.9461
3979,GME,neutral,0.8387
3980,GME,neutral,0.8802
3981,GME,neutral,0.7047
3982,GME,neutral,0.4929
3983,GME,neutral,0.6984
3984,AMC,neutral,0.9406
3985,GME,neutral,0.9331
3986,GME,neutral,0.8960
3987,GME,neutral,0.3865
3988,GME,neutral,0.8698
3989,GME,neutral,0.8228
3990,GME,positive,0.8058
3991,GME,neutral,0.4918
3992,GME,negative,0.5437
3993,TSLA,negative,0.9648
3994,GME,neutral,0.9041
3995,GME,neutral,0.7016
3996,TSLA,negative,0.9648
3997,GME,negative,0.7996
3998,GME,negative,0.7348
3999,GME,neutral,0.8891
4000,GME,neutral,0.5629
4001,GME,neutral,0.6983
4002,GME,negative,0.5073
4003,GME,neutral,0.7013
4004,GME,positive,0.9064
4005,GME,negative,0.6274
4006,GME,negative,0.9568
4007,GME,neutral,0.8790
4008,GME,positive,0.9571
4009,GME,positive,0.4856
4010,GME,negative,0.9460
4011,GME,neutral,0.4975
4012,GME,negative,0.9539
4013,GME,neutral,0.8438
4014,GME,negative,0.8083
4015,GME,neutral,0.7766
4016,GME,neutral,0.8866
4017,AMC,neutral,0.9033
4018,GME,neutral,0.7469
4019,GME,neutral,0.6543
4020,GME,neutral,0.9166
4021,GME,negative,0.8684
4022,GME,neutral,0.4551
4023,GME,neutral,0.8086
4024,GME,negative,0.5085
4025,GME,negative,0.9659
4026,GME,positive,0.3808
4027,GME,neutral,0.9464
4028,GME,neutral,0.4849
4029,GME,neutral,0.9404
4030,GME,neutral,0.9298
4031,GME,neutral,0.9298
4032,GME,neutral,0.9437
4033,GME,neutral,0.6592
4034,GME,neutral,0.9110
4035,GME,neutral,0.9179
4036,GME,neutral,0.9009
4037,GME,negative,0.5739
4038,GME,negative,0.9424
4039,GME,neutral,0.9518
4040,GME,positive,0.9457
4041,GME,negative,0.9380
4042,GME,neutral,0.9495
4043,GME,negative,0.6667
4044,GME,neutral,0.6269
4045,GME,neutral,0.7108
4046,AMC,neutral,0.8974
4047,GME,neutral,0.7073
4048,GME,neutral,0.9329
4049,GME,neutral,0.7600
4050,GME,positive,0.7250
4051,GME,neutral,0.7306
4052,MSFT,neutral,0.9296
4053,GME,neutral,0.8651
4054,GME,neutral,0.9109
4055,GME,neutral,0.8786
4056,GME,neutral,0.9070
4057,GME,neutral,0.9291
4058,GME,negative,0.8695
4059,INTC,positive,0.9263
4060,INTC,positive,0.8625
4061,GME,neutral,0.8225
4062,GME,negative,0.9524
4063,INTC,positive,0.9322
4064,GME,negative,0.9498
4065,GME,negative,0.9717
4066,GME,negative,0.9113
4067,GME,negative,0.9741
4068,GME,negative,0.9570
4069,GME,positive,0.9319
4070,GME,neutral,0.9306
4071,GME,neutral,0.7700
4072,GME,neutral,0.9074
4073,GME,neutral,0.5888
4074,GME,neutral,0.9128
4075,GME,neutral,0.9074
4076,GME,neutral,0.9249
4077,GME,negative,0.7021
4078,GME,neutral,0.9228
4079,GME,neutral,0.8999
4080,GME,positive,0.8326
4081,GME,neutral,0.5789
4082,GME,neutral,0.8686
4083,GME,neutral,0.7736
4084,GME,neutral,0.7235
4085,GME,positive,0.9282
4086,GME,neutral,0.9314
4087,GME,negative,0.9604
4088,GME,neutral,0.8939
4089,GME,negative,0.8366
4090,GME,neutral,0.6126
4091,GME,neutral,0.8008
4092,GME,neutral,0.9516
4093,GME,positive,0.5184
4094,GME,neutral,0.9421
4095,GME,positive,0.9536
4096,GME,neutral,0.7639
4097,GME,neutral,0.8409
4098,GME,neutral,0.8203
4099,GME,neutral,0.5700
4100,GME,positive,0.5672
4101,GME,positive,0.9486
4102,GME,neutral,0.5672
4103,GME,positive,0.8183
4104,GME,positive,0.8743
4105,GME,positive,0.6139
4106,GME,neutral,0.9210
4107,GME,positive,0.9264
4108,GME,neutral,0.8438
4109,GME,neutral,0.9522
4110,GME,positive,0.7836
4111,GME,neutral,0.7363
4112,GME,neutral,0.8446
4113,GME,positive,0.9071
4114,GME,neutral,0.8379
4115,GME,neutral,0.9128
4116,GME,positive,0.5708
4117,GME,neutral,0.9524
4118,GME,neutral,0.8944
4119,GME,neutral,0.8900
4120,GME,neutral,0.6617
4121,GME,positive,0.8199
4122,GME,neutral,0.8930
4123,GME,neutral,0.8619
4124,GME,neutral,0.9444
4125,GME,neutral,0.8377
4126,GME,positive,0.5863
4127,GME,positive,0.8338
4128,GME,neutral,0.9135
4129,GME,neutral,0.6244
4130,GME,neutral,0.9265
4131,GME,neutral,0.9344
4132,AMC,negative,0.9539
4133,GME,neutral,0.9320
4134,AMC,positive,0.9225
4135,GME,neutral,0.8147
4136,GME,neutral,0.9481
4137,GME,positive,0.9276
4138,GME,positive,0.9383
4139,GME,positive,0.5673
4140,GME,neutral,0.8937
4141,GME,neutral,0.8937
4142,GME,neutral,0.7530
4143,GME,neutral,0.9268
4144,GME,neutral,0.9525
4145,GME,positive,0.9181
4146,GME,positive,0.6139
4147,GME,neutral,0.9116
4148,AMC,positive,0.5949
4149,GME,positive,0.9022
4150,GME,neutral,0.9177
4151,GME,neutral,0.7279
4152,GME,neutral,0.9504
4153,GME,positive,0.9058
4154,GME,neutral,0.5229
4155,GME,neutral,0.8087
4156,GME,neutral,0.5229
4157,AMC,neutral,0.6092
4158,GME,neutral,0.9480
4159,GME,neutral,0.9359
4160,GME,negative,0.9366
4161,GME,neutral,0.9113
4162,GME,neutral,0.7244
4163,GME,negative,0.7545
4164,AMC,neutral,0.8905
4165,GME,neutral,0.8021
4166,GME,negative,0.7247
4167,GME,neutral,0.9378
4168,GME,positive,0.5877
4169,GME,neutral,0.5347
4170,GME,neutral,0.9070
4171,GME,negative,0.9040
4172,GME,neutral,0.9292
4173,GME,neutral,0.9402
4174,AMC,negative,0.9563
4175,GME,negative,0.5875
4176,GME,positive,0.6752
4177,GME,neutral,0.9325
4178,AMC,neutral,0.8314
4179,GME,neutral,0.9184
4180,GME,neutral,0.8830
4181,GME,negative,0.6757
4182,GME,negative,0.6757
4183,GME,neutral,0.7964
4184,GME,neutral,0.7658
4185,GME,neutral,0.9086
4186,GME,negative,0.7774
4187,GME,neutral,0.8830
4188,GME,neutral,0.8935
4189,TSLA,neutral,0.5860
4190,GME,neutral,0.8932
4191,GME,neutral,0.9000
4192,GME,negative,0.6963
4193,GME,neutral,0.6325
4194,GME,positive,0.9088
4195,GME,neutral,0.8659
4196,AMC,neutral,0.9082
4197,GME,neutral,0.8630
4198,GME,neutral,0.7692
4199,AMZN,neutral,0.8894
4200,GME,neutral,0.9379
4201,TSLA,positive,0.4007
4202,GME,negative,0.7688
4203,GME,neutral,0.8631
4204,GME,neutral,0.8564
4205,GME,neutral,0.8608
4206,GME,neutral,0.9080
4207,GME,neutral,0.7269
4208,GME,neutral,0.8588
4209,GME,neutral,0.8761
4210,GME,positive,0.9369
4211,GME,neutral,0.9212
4212,GME,neutral,0.8761
4213,TSLA,neutral,0.8179
4214,GME,negative,0.6212
4215,GME,neutral,0.9348
